open_time_ms,close
1789701419000,104.00000000
1789701420000,104.02000000
1789701421000,104.00000000
1789701422000,103.99000000
1789701423000,103.99000000
1789701424000,103.99000000
1789701425000,104.00000000
1789701426000,103.99000000
1789701427000,103.99000000
1789701428000,103.99000000
1789701429000,104.00000000
1789701430000,103.99000000
1789701431000,103.98000000
1789701432000,103.97000000
1789701433000,103.98000000
1789701434000,103.99000000
1789701435000,103.98000000
1789701436000,103.98000000
1789701437000,103.97000000
1789701438000,103.99000000
1789701439000,103.99000000
1789701440000,104.03000000
1789701441000,104.03000000
1789701442000,104.04000000
1789701443000,104.03000000
1789701444000,104.04000000
1789701445000,104.01000000
1789701446000,104.01000000
1789701447000,104.02000000
1789701448000,104.01000000
1789701449000,104.02000000
1789701450000,104.02000000
1789701451000,104.03000000
1789701452000,104.10000000
1789701453000,104.07000000
1789701454000,104.06000000
1789701455000,104.03000000
1789701456000,104.04000000
1789701457000,104.06000000
1789701458000,104.06000000
1789701459000,104.05000000
1789701460000,104.03000000
1789701461000,104.04000000
1789701462000,104.07000000
1789701463000,104.07000000
1789701464000,104.06000000
1789701465000,104.11000000
1789701466000,104.09000000
1789701467000,104.09000000
1789701468000,104.11000000
1789701469000,104.11000000
1789701470000,104.13000000
1789701471000,104.12000000
1789701472000,104.16000000
1789701473000,104.15000000
1789701474000,104.17000000
1789701475000,104.16000000
1789701476000,104.16000000
1789701477000,104.18000000
1789701478000,104.17000000
1789701479000,104.16000000
1789701480000,104.15000000
1789701481000,104.15000000
1789701482000,104.12000000
1789701483000,103.98000000
1789701484000,103.97000000
